y_true,y_pred
30.408579,30.498457
21.599125,21.608301
11.770508,11.20602
36.25242,36.41769
24.116055,24.762022
37.590485,37.261692
17.566927,17.074766
32.24976,32.05556
8.350994,8.615742
19.069191,19.775661
13.897781,14.00634
22.404415,22.1659
36.08952,36.19309
37.15125,37.211052
14.989924,14.396827
34.741024,34.868443
8.422647,8.400918
16.805157,16.477678
40.809917,40.297806
12.665375,12.423719
32.32415,32.44272
19.864845,19.459616
11.954343,11.567754
23.632067,23.834986
23.975525,23.75863
25.794203,25.303345
40.334747,40.23135
22.347654,22.40272
34.86133,34.868443
17.938795,17.44094
41.139053,41.672607
37.919983,37.09665
24.09497,24.709013
11.40295,11.471022
23.00693,23.660898
36.420376,36.332428
29.070566,29.65116
14.418712,14.778775
31.70933,31.321348
37.994965,37.234146
27.052305,27.25408
18.460184,18.859016
10.64416,10.322937
13.719421,13.824165
19.741915,19.410112
35.06844,35.725082
36.0131,36.24179
16.687967,16.588194
33.869087,33.72162
13.627265,13.579885
34.27217,34.448433
33.342148,33.926632
36.63027,36.21332
22.212734,22.333971
9.409723,9.477565
13.880525,14.006342
22.751698,21.990618
10.149455,10.322938
41.294598,41.616646
28.251083,28.690016
25.029234,25.440874
29.27793,29.781458
24.3781,24.746199
13.928957,13.405851
32.687843,32.10909
18.923761,18.331894
28.5158,28.893805
27.772736,27.433088
24.21649,24.51216
16.902908,16.62191
9.696972,9.512667
36.778618,36.29776
33.059334,33.759
15.552385,15.489737
40.510292,40.21688
16.905416,16.192663
23.539238,23.834988
32.74321,32.10909
26.435896,26.524961
36.670204,36.193085
37.86799,37.34202
38.46731,38.619347
12.466702,12.533071
33.670624,33.58512
26.817392,26.219366
20.503262,20.60918
37.997112,37.088104
25.661886,25.61904
33.382523,33.74862
9.140974,9.477565
13.071193,13.824153
39.433094,39.50441
27.6134,27.522276
8.377161,8.400918
18.474224,18.605343
31.715147,31.564873
21.091997,21.173388
41.193962,41.844868
22.004513,22.433485
9.131051,9.512667
15.748383,15.683136
23.103039,23.568415
28.132765,28.757456
15.183317,15.396778
24.423597,24.406736
30.639645,30.4449
35.792393,35.461094
31.828663,31.340826
26.631784,26.29112
14.223237,14.403686
22.30141,22.454882
38.981636,38.727406
34.38745,34.459816
8.54892,8.422853
23.372147,23.650915
22.65087,21.990618
25.080967,25.66668
30.992594,30.694021
21.165169,21.54742
27.469799,27.417154
18.359118,18.852167
31.67677,31.675888
37.527573,37.179718
33.701923,33.74862
8.818394,8.340331
35.159878,35.725082
36.83746,36.568115
27.414059,27.25408
36.166817,36.36992
9.995212,9.77857
22.367973,22.023083
26.532211,26.524961
31.214996,31.241884
9.011145,9.77857
15.001714,15.178295
33.926243,33.97235
33.942204,33.58512
39.651707,39.46717
24.135263,24.637764
27.766047,27.359568
36.536385,36.24179
30.878733,30.604338
35.757637,35.34926
24.678293,24.71283
13.233228,13.698978
40.83637,40.52881
34.26891,34.868443
23.764118,23.568415
33.076283,33.772415
26.152378,26.353586
28.765362,28.735666
21.777655,21.565475
13.362992,13.772585
32.41075,32.44272
26.209116,26.550623
41.06419,41.7547
30.935442,30.604338
40.559803,40.382957
31.360989,31.321348
31.539185,31.38047
17.597418,17.191862
28.756857,28.893805
23.2878,23.751266
28.35969,28.636288
28.975628,28.859282
22.932432,22.023083
20.507391,20.386446
26.037066,26.411287
15.888009,15.2824135
33.244972,33.74862
30.395424,30.457842
35.598583,35.46809
34.61554,34.660496
23.840885,23.860733
11.795965,11.183616
25.06793,25.460108
21.136398,21.328756
40.430836,40.22896
30.553005,30.457842
19.687155,19.48005
27.716545,27.016302
11.500509,11.706321
38.004467,38.619347
39.314274,39.46717
38.642586,38.648415
11.167223,11.023159
14.790247,14.424361
34.340164,34.585907
24.182436,24.41765
41.229103,41.672607
29.447565,29.656057
23.173061,23.907904
14.921961,14.714853
29.389532,29.568258
25.597767,25.66975
23.444895,23.860735
13.10757,13.375599
28.421701,28.989437
26.709105,26.485338
36.3194,36.206898
19.092464,19.401224
30.457455,30.395105
23.559872,23.796606
25.25984,25.28649
40.841988,40.27933
14.250924,14.778775
29.46576,29.593397
10.558907,10.741814
8.074196,8.5651655
31.30438,31.34892
38.07498,38.62338
37.191704,37.07586
35.19351,35.68741
21.325047,21.220358
26.953957,26.353586
12.537942,11.940253
16.163664,16.399822
23.513842,23.45463
41.805023,42.021553
14.617023,14.602389
17.540775,17.107199
19.08616,19.804802
20.970497,20.642372
29.82545,29.905005
41.942875,41.913727
38.59967,38.727406
14.073852,14.755722
35.55722,35.34501
18.140724,18.639925
15.308288,15.463321
8.63129,8.422853
39.91879,39.473587
40.532032,40.29544
20.383883,20.541208
14.209746,14.424361
